2020-12-18 23:06:09	dab26199-9036-49a6-9ca3-7074b0e8fa31	@piezo.sqlar
2020-12-18 23:06:09	b26e732b-374e-4682-9a90-24f0ff2351d7	/piezo
-	b26e732b-374e-4682-9a90-24f0ff2351d7	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	c65eceb0-e60d-4269-8127-490f90a5ddfa	/piezo/alt_hit_01.wav
-	c65eceb0-e60d-4269-8127-490f90a5ddfa	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	5f22dd08-82b8-40d9-81de-0ef402477e9c	/piezo/alt_hit_02.wav
-	5f22dd08-82b8-40d9-81de-0ef402477e9c	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	d839d801-9403-4d23-9f10-89944cacde52	/piezo/alt_hit_03.wav
-	d839d801-9403-4d23-9f10-89944cacde52	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	6bde7098-d2f0-4099-a7eb-33fbca7b1020	/piezo/alt_hit_04.wav
-	6bde7098-d2f0-4099-a7eb-33fbca7b1020	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	cd0cb3e2-488a-467b-9bea-38776d08fbcd	/piezo/alt_hit_05.wav
-	cd0cb3e2-488a-467b-9bea-38776d08fbcd	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	22afe53d-8cd5-4344-a29f-fbd4f2a64eec	/piezo/alt_hit_06.wav
-	22afe53d-8cd5-4344-a29f-fbd4f2a64eec	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	e0164b1a-9db4-44b2-a38b-62b0b22abffc	/piezo/alt_hit_07.wav
-	e0164b1a-9db4-44b2-a38b-62b0b22abffc	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	68c3a033-0ece-4112-8488-a5559afe95e9	/piezo/alt_hit_08.wav
-	68c3a033-0ece-4112-8488-a5559afe95e9	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	5dea6207-8e8a-428c-8004-e14ffd8b1a75	/piezo/alt_hit_09.wav
-	5dea6207-8e8a-428c-8004-e14ffd8b1a75	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	5f07524e-a727-470b-a760-7a3ec2bc5e51	/piezo/alt_hit_10.wav
-	5f07524e-a727-470b-a760-7a3ec2bc5e51	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	591a7563-bd19-4a66-b636-f96e57b54d6d	/piezo/big_hit_01.wav
-	591a7563-bd19-4a66-b636-f96e57b54d6d	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	b800a267-89e9-437f-a6ea-f7c15b7977d0	/piezo/big_hit_02.wav
-	b800a267-89e9-437f-a6ea-f7c15b7977d0	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	51be18d8-9a7f-47ab-a20f-a3d0c05d1ccd	/piezo/big_hit_03.wav
-	51be18d8-9a7f-47ab-a20f-a3d0c05d1ccd	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	8efdfefa-a8a4-40c2-8468-da9f2ae5a89a	/piezo/big_hit_04.wav
-	8efdfefa-a8a4-40c2-8468-da9f2ae5a89a	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	956156d2-12ef-4aff-9386-75033c11cc4b	/piezo/big_hit_05.wav
-	956156d2-12ef-4aff-9386-75033c11cc4b	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	b6ea5f0e-11e2-4146-8414-2562327a8e28	/piezo/big_hit_06.wav
-	b6ea5f0e-11e2-4146-8414-2562327a8e28	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	64a83317-26c8-4e4a-b1ec-c362d6caf7da	/piezo/big_hit_07.wav
-	64a83317-26c8-4e4a-b1ec-c362d6caf7da	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	ba63ee68-cff4-455f-a06b-337c870755aa	/piezo/big_hit_08.wav
-	ba63ee68-cff4-455f-a06b-337c870755aa	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	cad2995b-c373-4b71-8000-f729660d96e3	/piezo/big_hit_09.wav
-	cad2995b-c373-4b71-8000-f729660d96e3	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	cc0c6b62-74b4-4148-974c-9d13e4f2c4ea	/piezo/big_hit_10.wav
-	cc0c6b62-74b4-4148-974c-9d13e4f2c4ea	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	d0c0c6ce-fddd-4557-942e-47c4c452fb6f	/piezo/body2x_hit_01.wav
-	d0c0c6ce-fddd-4557-942e-47c4c452fb6f	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	5b5a886f-f42d-48d9-ae74-b20e80eade6e	/piezo/body2x_hit_02.wav
-	5b5a886f-f42d-48d9-ae74-b20e80eade6e	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	19145504-e302-40db-84af-91d0ed4d906f	/piezo/body2x_hit_03.wav
-	19145504-e302-40db-84af-91d0ed4d906f	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	b837b6f0-a288-4a05-b13d-f5477cb7fc66	/piezo/body2x_hit_04.wav
-	b837b6f0-a288-4a05-b13d-f5477cb7fc66	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	6968188e-3b99-43fc-a259-fe0de37ae6ab	/piezo/body2x_hit_05.wav
-	6968188e-3b99-43fc-a259-fe0de37ae6ab	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	27cc5432-347f-45d4-b2ae-c0ddc9499a00	/piezo/body2x_hit_06.wav
-	27cc5432-347f-45d4-b2ae-c0ddc9499a00	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	def622e1-c5f6-480e-b12b-44e01355be89	/piezo/body2x_hit_07.wav
-	def622e1-c5f6-480e-b12b-44e01355be89	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	6feb30d3-04e1-4d07-9e36-f2884bb7c402	/piezo/body2x_hit_08.wav
-	6feb30d3-04e1-4d07-9e36-f2884bb7c402	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	fbe7be20-d482-432a-bc26-20eaf50ae373	/piezo/body2x_hit_09.wav
-	fbe7be20-d482-432a-bc26-20eaf50ae373	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	60e8f2e1-a3f2-4fbd-869a-4a8dee8daa94	/piezo/body2x_hit_10.wav
-	60e8f2e1-a3f2-4fbd-869a-4a8dee8daa94	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	4641b258-43a7-4c7b-ae79-af0eec768d8f	/piezo/body_hit_01.wav
-	4641b258-43a7-4c7b-ae79-af0eec768d8f	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	59f36002-2072-4aee-8aaf-0c3977001dac	/piezo/body_hit_02.wav
-	59f36002-2072-4aee-8aaf-0c3977001dac	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	27537899-4c68-4fde-9548-f8fba0a22d2f	/piezo/body_hit_03.wav
-	27537899-4c68-4fde-9548-f8fba0a22d2f	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	d401a391-bfea-4a33-be3c-18c31b25b447	/piezo/body_hit_04.wav
-	d401a391-bfea-4a33-be3c-18c31b25b447	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	83d6b2d5-4a59-41ce-ad6a-75143e51138a	/piezo/body_hit_05.wav
-	83d6b2d5-4a59-41ce-ad6a-75143e51138a	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	e41019b0-ce74-4e40-9b14-bf34bb36d3fa	/piezo/body_hit_06.wav
-	e41019b0-ce74-4e40-9b14-bf34bb36d3fa	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	e5691e9e-387b-4523-8a57-9a201c48f4b6	/piezo/body_hit_07.wav
-	e5691e9e-387b-4523-8a57-9a201c48f4b6	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	6463897d-1c1c-4534-a788-f57ffe607de0	/piezo/body_hit_08.wav
-	6463897d-1c1c-4534-a788-f57ffe607de0	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	1315ea4d-733c-4e69-91fc-726502fa0d5c	/piezo/body_hit_09.wav
-	1315ea4d-733c-4e69-91fc-726502fa0d5c	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	b39faa19-d135-4aaa-b2e8-084713e0b206	/piezo/body_hit_10.wav
-	b39faa19-d135-4aaa-b2e8-084713e0b206	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	ebb10986-6982-4007-aa24-bfafa0532760	/piezo/hard_spring_01.wav
-	ebb10986-6982-4007-aa24-bfafa0532760	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	55d11746-4260-491e-afbf-1775a25ea6b1	/piezo/hard_spring_02.wav
-	55d11746-4260-491e-afbf-1775a25ea6b1	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	7a7d7238-32d7-41e1-8f01-dfee0d154885	/piezo/hard_spring_03.wav
-	7a7d7238-32d7-41e1-8f01-dfee0d154885	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	02d6697d-67fa-4aba-9c7f-a02ae3101e80	/piezo/hard_spring_04.wav
-	02d6697d-67fa-4aba-9c7f-a02ae3101e80	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	8bbc293f-8fd7-4270-b5de-2c98df6f1297	/piezo/hard_spring_05.wav
-	8bbc293f-8fd7-4270-b5de-2c98df6f1297	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	5b17933b-5c62-43cd-abe8-ed29ecf86add	/piezo/hard_spring_06.wav
-	5b17933b-5c62-43cd-abe8-ed29ecf86add	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	0ef923ec-10b4-4db2-9cb1-42aa80a4c207	/piezo/hard_spring_07.wav
-	0ef923ec-10b4-4db2-9cb1-42aa80a4c207	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	3c946c8a-f892-4232-9228-68646ab90f8a	/piezo/hard_spring_08.wav
-	3c946c8a-f892-4232-9228-68646ab90f8a	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	665f2411-247a-48a1-bc9d-1660ec0f9687	/piezo/hard_spring_09.wav
-	665f2411-247a-48a1-bc9d-1660ec0f9687	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	60f29dd9-13d7-4233-9d86-8a1672c14b64	/piezo/hard_spring_10.wav
-	60f29dd9-13d7-4233-9d86-8a1672c14b64	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	3c5a45c3-89aa-4018-abc6-061765c8a544	/piezo/long_spring_01.wav
-	3c5a45c3-89aa-4018-abc6-061765c8a544	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	4d83fd46-7d6e-4792-9b78-7dd5dfa67a9c	/piezo/long_spring_02.wav
-	4d83fd46-7d6e-4792-9b78-7dd5dfa67a9c	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	3a74e38e-04c7-417d-9df8-d33a99289753	/piezo/long_spring_03.wav
-	3a74e38e-04c7-417d-9df8-d33a99289753	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	0f40c7d4-7ad2-4d06-a682-8ea0c790efe1	/piezo/long_spring_04.wav
-	0f40c7d4-7ad2-4d06-a682-8ea0c790efe1	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	bac245bb-3e11-431b-b0f7-4cb640775cf0	/piezo/long_spring_05.wav
-	bac245bb-3e11-431b-b0f7-4cb640775cf0	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	7627e0f7-ee69-4d3a-a947-493018507293	/piezo/long_spring_06.wav
-	7627e0f7-ee69-4d3a-a947-493018507293	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	857ffafc-1f33-4ac3-bdd4-8b4a8cebcb84	/piezo/long_spring_07.wav
-	857ffafc-1f33-4ac3-bdd4-8b4a8cebcb84	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	efedbe75-a3de-4575-825f-a61817ef53ec	/piezo/long_spring_08.wav
-	efedbe75-a3de-4575-825f-a61817ef53ec	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	b076c6d5-712b-4ec2-9936-feeaf7419d3a	/piezo/soft_hit_01.wav
-	b076c6d5-712b-4ec2-9936-feeaf7419d3a	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	7116b2d4-6f62-450d-b95f-2f179b4bc2e7	/piezo/soft_hit_02.wav
-	7116b2d4-6f62-450d-b95f-2f179b4bc2e7	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	c14808dd-ac06-4c63-9e61-624b6e8c2d65	/piezo/soft_hit_03.wav
-	c14808dd-ac06-4c63-9e61-624b6e8c2d65	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	4188a0bd-6fe5-4184-8f53-47d1b07652e3	/piezo/soft_hit_04.wav
-	4188a0bd-6fe5-4184-8f53-47d1b07652e3	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	940ba4b9-b7b3-4ebc-87f2-d224b0541c5f	/piezo/soft_hit_05.wav
-	940ba4b9-b7b3-4ebc-87f2-d224b0541c5f	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	393edea8-789f-4124-bebb-c760cd08672a	/piezo/soft_hit_06.wav
-	393edea8-789f-4124-bebb-c760cd08672a	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	a9f4f187-2ee4-400d-9009-b5f2a99653a6	/piezo/soft_hit_07.wav
-	a9f4f187-2ee4-400d-9009-b5f2a99653a6	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	0ab4c563-763f-4d63-8c31-fc1e61c92401	/piezo/soft_hit_08.wav
-	0ab4c563-763f-4d63-8c31-fc1e61c92401	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	294d1e8b-daf9-49fb-b3a0-76c9661a1e96	/piezo/soft_hit_09.wav
-	294d1e8b-daf9-49fb-b3a0-76c9661a1e96	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:06:09	0955cd79-9d35-4281-aa6d-608f98e0b389	/piezo/soft_hit_10.wav
-	0955cd79-9d35-4281-aa6d-608f98e0b389	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:14:04	e5acb8aa-976c-4f0f-bbc7-00ee87705a0a	>initial import of npisanti's piezo sample library done today.
-	e5acb8aa-976c-4f0f-bbc7-00ee87705a0a	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-18 23:17:26	86f4a0c5-ef0e-48f7-bb26-695e8edcdc34	>Pretty sure I resampled these using SoX from 48kHz to 44.1kHz. Saves me a lot of trouble.
-	86f4a0c5-ef0e-48f7-bb26-695e8edcdc34	#dab26199-9036-49a6-9ca3-7074b0e8fa31
2020-12-23 14:28:03	d933f156-d406-435b-9a92-a3f9fafb0d86	>been using this to test sqlar stuff in monolith.
-	d933f156-d406-435b-9a92-a3f9fafb0d86	#0955cd79-9d35-4281-aa6d-608f98e0b389
-	d933f156-d406-435b-9a92-a3f9fafb0d86	#dab26199-9036-49a6-9ca3-7074b0e8fa31
